scan loop image frame stagePos time timeStamp exposureTime kineticCycleTime temperature unstabalizedTemperature baseline baselineOffset mcp gain preamplifierGain outputAmplifier averagingFilterMode averagingFactor nioseFilster threshold detectionWavelength 
17 1 10 0 1.055200E+2 1441423102 0 60 60.1257 -999 -89.78 0 0 0 1000 0 0 1 0 0 0 0  
17 1 11 0 1.055350E+2 1441423164 0 60 60.1257 -999 -89.78 0 0 0 1000 0 0 1 0 0 0 0  
17 1 12 0 1.055500E+2 1441423226 0 60 60.1257 -999 -89.78 0 0 0 1000 0 0 1 0 0 0 0  
17 1 13 0 1.055650E+2 1441423289 0 60 60.1257 -999 -89.78 0 0 0 1000 0 0 1 0 0 0 0  
17 1 14 0 1.055800E+2 1441423351 0 60 60.1257 -999 -89.78 0 0 0 1000 0 0 1 0 0 0 0  
17 1 15 0 1.055950E+2 1441423413 0 60 60.1257 -999 -89.78 0 0 0 1000 0 0 1 0 0 0 0  
17 1 16 0 1.056100E+2 1441423476 0 60 60.1257 -999 -89.78 0 0 0 1000 0 0 1 0 0 0 0  
17 1 17 0 1.056250E+2 1441423538 0 60 60.1257 -999 -89.78 0 0 0 1000 0 0 1 0 0 0 0  
17 1 18 0 1.056400E+2 1441423600 0 60 60.1257 -999 -89.78 0 0 0 1000 0 0 1 0 0 0 0  
17 1 19 0 1.056550E+2 1441423662 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
17 1 1 0 1.053000E+2 1441422541 0 60 60.1257 -999 -90.89 0 0 0 1000 0 0 1 0 0 0 0  
17 1 20 0 1.056700E+2 1441423725 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
17 1 21 0 1.056850E+2 1441423787 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
17 1 22 0 1.057000E+2 1441423849 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
17 1 23 0 1.057150E+2 1441423912 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
17 1 24 0 1.057300E+2 1441423974 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
17 1 25 0 1.057450E+2 1441424036 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
17 1 26 0 1.057600E+2 1441424098 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
17 1 27 0 1.057750E+2 1441424160 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
17 1 28 0 1.057900E+2 1441424223 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
17 1 29 0 1.058050E+2 1441424285 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
17 1 2 0 1.054000E+2 1441422604 0 60 60.1257 -999 -90.73 0 0 0 1000 0 0 1 0 0 0 0  
17 1 30 0 1.058200E+2 1441424347 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
17 1 31 0 1.058350E+2 1441424410 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
17 1 32 0 1.058500E+2 1441424472 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
17 1 33 0 1.058650E+2 1441424534 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
17 1 34 0 1.058800E+2 1441424597 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
17 1 35 0 1.058950E+2 1441424659 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
17 1 3 0 1.054150E+2 1441422666 0 60 60.1257 -999 -89.78 0 0 0 1000 0 0 1 0 0 0 0  
17 1 4 0 1.054300E+2 1441422728 0 60 60.1257 -999 -89.7 0 0 0 1000 0 0 1 0 0 0 0  
17 1 5 0 1.054450E+2 1441422790 0 60 60.1257 -999 -89.78 0 0 0 1000 0 0 1 0 0 0 0  
17 1 6 0 1.054600E+2 1441422853 0 60 60.1257 -999 -89.78 0 0 0 1000 0 0 1 0 0 0 0  
17 1 7 0 1.054750E+2 1441422915 0 60 60.1257 -999 -89.78 0 0 0 1000 0 0 1 0 0 0 0  
17 1 8 0 1.054900E+2 1441422977 0 60 60.1257 -999 -89.78 0 0 0 1000 0 0 1 0 0 0 0  
17 1 9 0 1.055050E+2 1441423039 0 60 60.1257 -999 -89.78 0 0 0 1000 0 0 1 0 0 0 0  
21 1 10 0 1.055200E+2 1441433867 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
21 1 11 0 1.055350E+2 1441433929 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
21 1 12 0 1.055500E+2 1441433992 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
21 1 13 0 1.055650E+2 1441434054 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
21 1 14 0 1.055800E+2 1441434116 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
21 1 15 0 1.055950E+2 1441434179 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
21 1 16 0 1.056100E+2 1441434241 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
21 1 17 0 1.056250E+2 1441434303 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
21 1 18 0 1.056400E+2 1441434365 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
21 1 19 0 1.056550E+2 1441434428 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
21 1 1 0 1.053000E+2 1441433306 0 60 60.1257 -89.23 -999 0 0 0 1000 0 0 1 0 0 0 0  
21 1 20 0 1.056700E+2 1441434490 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
21 1 21 0 1.056850E+2 1441434552 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
21 1 22 0 1.057000E+2 1441434614 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
21 1 23 0 1.057150E+2 1441434677 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
21 1 24 0 1.057300E+2 1441434739 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
21 1 25 0 1.057450E+2 1441434801 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
21 1 26 0 1.057600E+2 1441434864 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
21 1 27 0 1.057750E+2 1441434926 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
21 1 28 0 1.057900E+2 1441434988 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
21 1 29 0 1.058050E+2 1441435050 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
21 1 2 0 1.054000E+2 1441433369 0 60 60.1257 -90.42 -999 0 0 0 1000 0 0 1 0 0 0 0  
21 1 30 0 1.058200E+2 1441435113 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
21 1 31 0 1.058350E+2 1441435175 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
21 1 32 0 1.058500E+2 1441435237 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
21 1 33 0 1.058650E+2 1441435300 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
21 1 34 0 1.058800E+2 1441435362 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
21 1 35 0 1.058950E+2 1441435424 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
21 1 36 0 1.059100E+2 1441435486 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
21 1 37 0 1.059250E+2 1441435549 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
21 1 3 0 1.054150E+2 1441433431 0 60 60.1257 -89.94 -999 0 0 0 1000 0 0 1 0 0 0 0  
21 1 4 0 1.054300E+2 1441433493 0 60 60.1257 -89.7 -999 0 0 0 1000 0 0 1 0 0 0 0  
21 1 5 0 1.054450E+2 1441433555 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
21 1 6 0 1.054600E+2 1441433618 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
21 1 7 0 1.054750E+2 1441433680 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
21 1 8 0 1.054900E+2 1441433742 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
21 1 9 0 1.055050E+2 1441433804 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
22 1 10 0 1.055200E+2 1441436247 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
22 1 11 0 1.055350E+2 1441436310 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
22 1 12 0 1.055500E+2 1441436372 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
22 1 13 0 1.055650E+2 1441436435 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
22 1 14 0 1.055800E+2 1441436497 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
22 1 15 0 1.055950E+2 1441436559 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
22 1 16 0 1.056100E+2 1441436621 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
22 1 17 0 1.056250E+2 1441436683 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
22 1 18 0 1.056400E+2 1441436746 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
22 1 19 0 1.056550E+2 1441436808 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
22 1 1 0 1.053000E+2 1441435687 0 60 60.1257 -89.23 -999 0 0 0 1000 0 0 1 0 0 0 0  
22 1 20 0 1.056700E+2 1441436870 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
22 1 21 0 1.056850E+2 1441436932 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
22 1 22 0 1.057000E+2 1441436994 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
22 1 23 0 1.057150E+2 1441437057 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
22 1 24 0 1.057300E+2 1441437119 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
22 1 25 0 1.057450E+2 1441437181 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
22 1 26 0 1.057600E+2 1441437243 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
22 1 27 0 1.057750E+2 1441437306 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
22 1 28 0 1.057900E+2 1441437369 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
22 1 29 0 1.058050E+2 1441437431 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
22 1 2 0 1.054000E+2 1441435749 0 60 60.1257 -90.42 -999 0 0 0 1000 0 0 1 0 0 0 0  
22 1 30 0 1.058200E+2 1441437493 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
22 1 31 0 1.058350E+2 1441437556 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
22 1 32 0 1.058500E+2 1441437618 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
22 1 33 0 1.058650E+2 1441437680 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
22 1 34 0 1.058800E+2 1441437742 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
22 1 35 0 1.058950E+2 1441437805 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
22 1 36 0 1.059100E+2 1441437867 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
22 1 37 0 1.059250E+2 1441437929 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
22 1 3 0 1.054150E+2 1441435811 0 60 60.1257 -89.94 -999 0 0 0 1000 0 0 1 0 0 0 0  
22 1 4 0 1.054300E+2 1441435874 0 60 60.1257 -89.7 -999 0 0 0 1000 0 0 1 0 0 0 0  
22 1 5 0 1.054450E+2 1441435936 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
22 1 6 0 1.054600E+2 1441435998 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
22 1 7 0 1.054750E+2 1441436061 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
22 1 8 0 1.054900E+2 1441436123 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
22 1 9 0 1.055050E+2 1441436185 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 1 10 0 1.055200E+2 1441438741 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 1 11 0 1.055350E+2 1441438804 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 1 12 0 1.055500E+2 1441438866 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 1 13 0 1.055650E+2 1441438929 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 1 14 0 1.055800E+2 1441438991 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 1 15 0 1.055950E+2 1441439053 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 1 16 0 1.056100E+2 1441439115 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 1 17 0 1.056250E+2 1441439177 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 1 18 0 1.056400E+2 1441439240 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 1 19 0 1.056550E+2 1441439302 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 1 1 0 1.053000E+2 1441438181 0 60 60.1257 -89.15 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 1 20 0 1.056700E+2 1441439364 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 1 21 0 1.056850E+2 1441439426 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 1 22 0 1.057000E+2 1441439489 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 1 23 0 1.057150E+2 1441439551 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 1 24 0 1.057300E+2 1441439613 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 1 25 0 1.057450E+2 1441439676 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 1 26 0 1.057600E+2 1441439738 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 1 27 0 1.057750E+2 1441439800 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 1 28 0 1.057900E+2 1441439862 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 1 29 0 1.058050E+2 1441439925 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 1 2 0 1.054000E+2 1441438243 0 60 60.1257 -90.18 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 1 30 0 1.058200E+2 1441439987 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 1 31 0 1.058350E+2 1441440049 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 1 32 0 1.058500E+2 1441440111 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 1 33 0 1.058650E+2 1441440174 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 1 34 0 1.058800E+2 1441440236 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 1 35 0 1.058950E+2 1441440298 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 1 36 0 1.059100E+2 1441440361 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 1 37 0 1.059250E+2 1441440423 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 1 3 0 1.054150E+2 1441438305 0 60 60.1257 -89.86 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 1 4 0 1.054300E+2 1441438368 0 60 60.1257 -89.7 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 1 5 0 1.054450E+2 1441438430 0 60 60.1257 -89.7 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 1 6 0 1.054600E+2 1441438492 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 1 7 0 1.054750E+2 1441438555 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 1 8 0 1.054900E+2 1441438617 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 1 9 0 1.055050E+2 1441438679 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 2 10 0 1.055200E+2 1441441046 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 2 11 0 1.055350E+2 1441441108 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 2 12 0 1.055500E+2 1441441171 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 2 13 0 1.055650E+2 1441441233 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 2 14 0 1.055800E+2 1441441295 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 2 15 0 1.055950E+2 1441441357 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 2 16 0 1.056100E+2 1441441419 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 2 17 0 1.056250E+2 1441441482 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 2 18 0 1.056400E+2 1441441544 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 2 19 0 1.056550E+2 1441441606 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 2 1 0 1.053000E+2 1441440486 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 2 20 0 1.056700E+2 1441441668 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 2 21 0 1.056850E+2 1441441730 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 2 22 0 1.057000E+2 1441441793 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 2 23 0 1.057150E+2 1441441855 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 2 24 0 1.057300E+2 1441441917 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 2 25 0 1.057450E+2 1441441979 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 2 26 0 1.057600E+2 1441442042 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 2 27 0 1.057750E+2 1441442104 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 2 28 0 1.057900E+2 1441442166 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 2 29 0 1.058050E+2 1441442228 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 2 2 0 1.054000E+2 1441440548 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 2 30 0 1.058200E+2 1441442290 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 2 31 0 1.058350E+2 1441442353 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 2 32 0 1.058500E+2 1441442415 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 2 33 0 1.058650E+2 1441442477 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 2 34 0 1.058800E+2 1441442540 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 2 35 0 1.058950E+2 1441442602 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 2 36 0 1.059100E+2 1441442664 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 2 37 0 1.059250E+2 1441442727 0 60 60.1257 -89.7 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 2 3 0 1.054150E+2 1441440610 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 2 4 0 1.054300E+2 1441440673 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 2 5 0 1.054450E+2 1441440735 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 2 6 0 1.054600E+2 1441440797 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 2 7 0 1.054750E+2 1441440859 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 2 8 0 1.054900E+2 1441440922 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 2 9 0 1.055050E+2 1441440984 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 3 10 0 1.055200E+2 1441443350 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 3 11 0 1.055350E+2 1441443412 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 3 12 0 1.055500E+2 1441443474 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
23 3 13 0 1.055650E+2 1441443537 0 60 60.1257 -89.78 -999 0 0 0 1000 0 0 1 0 0 0 0  
